"store","websites","attribute_set","type","sku","category_ids","has_options","name","meta_title","meta_description","url_key","url_path","options_container","image_label","small_image_label","thumbnail_label","image","small_image","thumbnail","gift_message_available","custom_design","page_layout","manf_pn","gtin","price","weight","description","short_description","meta_keyword","custom_layout_update","height","width","length","dangerous_goods_options","status","visibility","tax_class_id","enable_googlecheckout","manufacturer","condition_of_item","prod_type","special_packaging","free_shipping","dangerous_goods","in_stock","shipping_charge","package_qty","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","google_category","special_price","special_from_date","special_to_date","thickness","needle_gauge","needle_length","drillbit_finish"
"admin","base","drillbit_options","simple","503-247","25,26","0","Mini Micro Drill Bit #47 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-47-hss-6pcs","mini-micro-drill-bit-47-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1.jpg","Use config",""," , No layout updates","503-247","","5.9400","0.0600","<div>Size: #47 (.0785&quot; , 1.99mm)</div>
<div>Bit Length: Approx 2.0&quot; (50mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","Made In USA","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #47 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-246","25,26","0","Mini Micro Drill Bit #46 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-47-hss-6pcs","mini-micro-drill-bit-47-hss-6pcs-1.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1.jpg","Use config",""," , No layout updates","503-246","","5.9400","0.0600","<div>Size: #46 (.0081&quot; , 2.06mm)</div>
<div>Bit Length: Approx 2-1/8&quot; (54mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","Made In USA","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Mini Micro Drill Bit #46 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-245","25,26","0","Mini Micro Drill Bit #45 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-45-hss-6pcs","mini-micro-drill-bit-45-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-245","","5.9400","0.0600","<div>Size: #45 (.082&quot; , 2.08mm)</div>
<div>Bit Length: Approx 2-1/8&quot; (54mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","Made In USA","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","1","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #45 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-244","25,26","0","Mini Micro Drill Bit #44 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-44-hss-6pcs","mini-micro-drill-bit-44-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-244","","5.9400","0.0600","<div>Size: #44 (.086&quot; , 2.18mm)</div>
<div>Bit Length: Approx 2-1/8&quot; (54mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","Made In USA","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #44 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-243","25,26","0","Mini Micro Drill Bit #43 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-43-hss-6pcs","mini-micro-drill-bit-43-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-243","","5.9400","0.0600","<div>Size: #43 (.089&quot; , 2.26mm)</div>
<div>Bit Length: Approx 2-1/4&quot; (57mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","Made In USA","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #43 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-242","25,26","0","Mini Micro Drill Bit #42 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-42-hss-6pcs","mini-micro-drill-bit-42-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-242","","5.9400","0.0600","<div>Size: #42 (.0935&quot; , 2.37mm)</div>
<div>Bit Length: Approx 2-1/4&quot; (57mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","Made In USA","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #42 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","Default","simple","701-030","48","0","Soldering Iron Tip Cleaning Wire Sponge","soldering iron cleaning sponge","soldering iron cleaning sponge","solder-cleaning-ball","solder-cleaning-ball.html","Block after Info Column","Soldering Iron Cleaning Ball","Soldering Iron Cleaning Ball","Soldering Iron Cleaning Ball","/7/0/701-030a.jpg","/7/0/701-030a.jpg","/7/0/701-030a.jpg","Use config",""," , No layout updates","701-030","961746010305","6.0000","0.4000","<p>&nbsp;</p>
<p>Cleans your soldering iron tips without water! Made from coils of brass, which is softer than the tip plating yet harder than the oxidation that forms on the tip. To clean the tip, simply plunge (stab) the iron tip into the coils. The ideal alternative to a wet sponge.</p>
<p><b>Compare to $12.99 for the &quot;Brand Name&quot; ball of brass!</b></p>
<ul>
    <li>&quot;shell&quot; design keeps the solder from splattering</li>
    <li>Will not reduce the tip temperature</li>
    <li>A great alternative to the conventional damp sponge</li>
    <li>May be used as a portable tool holder and cleaner</li>
    <li>Compatible with Hakko Tip cleaners and brass replacement ball</li>
</ul>","<p>Cleans your soldering iron tips without water!</p>","soldering iron cleaning sponge
Hakko soldering system
weller soldering iron
soldering iron cleaning ball","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Business & Industrial","0","1","0","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","2","0","1.0000","1","0.0000","1","1","","","1","1","0","0","Soldering Iron Tip Cleaning Wire Sponge","0","simple","","","","","","","","","",""
"admin","base","drillbit_options","simple","503-239","25,26","0","Mini Micro Drill Bit #39 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-39-hss-6pcs","mini-micro-drill-bit-39-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-239","","5.9400","0.0600","<div>Size: #39 (.0995&quot; , 2.53mm)</div>
<div>Bit Length: Approx 2-3/8&quot; (60mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #39 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-238","25,26","0","Mini Micro Drill Bit #38 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-38-hss-6pcs","mini-micro-drill-bit-38-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-238","","5.9400","0.0600","<div>Size: #38 (.1015&quot; , 2.58mm)</div>
<div>Bit Length: Approx 2-1/2&quot; (64mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Mini Micro Drill Bit #38 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-237","25,26","0","Mini Micro Drill Bit #37 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-37-hss-6pcs","mini-micro-drill-bit-37-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-237","","5.9400","0.0600","<div>Size: #37 (.104&quot; , 2.64mm)</div>
<div>Bit Length: Approx 2-1/2&quot; (64mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #37 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-236","25,26","0","Mini Micro Drill Bit #36 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-36-hss-6pcs","mini-micro-drill-bit-36-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-236","","5.9400","0.0600","<div>Size: #36 (.1065&quot; , 2.71mm)</div>
<div>Bit Length: Approx 2-1/2&quot; (64mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","Mini Micro Drill Bit #36 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-235","25,26","0","Mini Micro Drill Bit #35 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-35-hss-6pcs","mini-micro-drill-bit-35-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-235","","5.9400","0.0600","<div>Size: #35 (.110&quot; , 2.79mm)</div>
<div>Bit Length: Approx 2.6&quot; (66mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #35 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-234","25,26","0","Mini Micro Drill Bit #34 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-34-hss-6pcs","mini-micro-drill-bit-34-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-234","","5.9400","0.0600","<div>Size: #34 (.111&quot; , 2.82mm)</div>
<div>Bit Length: Approx 2.6&quot; (66mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #34 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
